anchor	master_pdf_page	printed_page	source_id	section	role	record_kind	locator_type	pixel_line_bbox	source_markup
AB01-PDF0114-notes_right-L005	114	25	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	capitis.
AB01-PDF0114-margins-L001	114	25	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 37.
AB01-PDF0114-margins-L002	114	25	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	5; 10; 15; 20; 25; 30; 35; 40
AB01-PDF0114-margins-L003	114	25	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Signature: 4
AB01-PDF0115-body-L001	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	dia pars borealis, et EA linea quadrantis circuli qui per zenith loci et punctum ascensionis
AB01-PDF0115-body-L002	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	initii Arietis transit. Punctum initii Cancri in circulo meridiano littera F signemus; arcus BF
AB01-PDF0115-body-L003	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	erit altitudo meridiana Solis, et arcus FA distantia zenithalis Solis, idest altitudinis comple-
AB01-PDF0115-body-L004	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	mentum. Super altitudinem Solis tempore mediae noctis punctum H notemus; arcus HK erit
AB01-PDF0115-body-L005	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	arcus altitudinis mediae noctis sub Terra. Rectam HF transeuntem per punctum C, cum quo
AB01-PDF0115-body-L006	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	initium Cancri ascendit, ducamus; punctum M, lineis HF et EA commune, est locus quo Sol,
AB01-PDF0115-body-L007	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	cum ad eum pervenerit, super azimuth E erit, a quo initium Arietis ascendit; Sol tunc ab
AB01-PDF0115-body-L008	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	azimuth ascensus aequinoctii non declinabit, nam linea a zenith loci ducta per locum M Solis
AB01-PDF0115-body-L009	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	et per punctum E horizontis transit.
AB01-PDF0115-body-L010	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Manifestum est in hac figura lineam [E]C esse lineam azimuth ortus initii Cancri, scilicet
AB01-PDF0115-body-L011	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sinum azimuth. A puncto F lineam FG perpendicularem ad EB et lineae EA parallelam
AB01-PDF0115-body-L012	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ducamus; erit ipsa sinus altitudinis meridianae, quapropter remanebit GE sinus arcus FA,
AB01-PDF0115-body-L013	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	qui est complementum altitudinis.
AB01-PDF0115-body-L014	115	26	SRC01	body	NALLINO_TRANSLATION	source_object	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<figureleft>AB01-PDF0115-F01</figureleft>
AB01-PDF0115-body-L015	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Nunc quid sit linea EM, quae est sinus
AB01-PDF0115-body-L016	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	altitudinis cuius azimuth declinatione caret,
AB01-PDF0115-body-L017	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	scire volumus. Linea EM est aequalis lineae
AB01-PDF0115-body-L018	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	perpendiculari DL, quam patet sinum esse ar-
AB01-PDF0115-body-L019	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	cus BD, scilicet altitudinis quaesitae; circulus
AB01-PDF0115-body-L020	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	enim ABK per zenith loci et punctum initii
AB01-PDF0115-body-L021	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Cancri transit. Cum triangulum rectangulum
AB01-PDF0115-body-L022	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	FGC latera nota habeat, et simile sit parvo
AB01-PDF0115-body-L023	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	triangulo MEC, — nam angulus MEC aequalis
AB01-PDF0115-body-L024	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	est FGE, angulus CME aequalis GFC, angulus
AB01-PDF0115-body-L025	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	denique GCF ambobus triangulis est commu-
AB01-PDF0115-body-L026	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	nis, — ratio lineae FG ad GC est sicut ME
AB01-PDF0115-body-L027	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ad EC, et ratio EC ad CG ut EM ad GF atque
AB01-PDF0115-body-L028	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ut CM ad CF (1). Si de linea GF ratio CM ad
AB01-PDF0115-body-L029	115	26	SRC01	body	NALLINO_TRANSLATION	layout_control	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<endfigureleft/>
AB01-PDF0115-body-L030	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	CF (2) dematur, remanet ratio EM ad GF; similiter de GF quantitas CE lineae CG sumatur,
AB01-PDF0115-body-L031	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	proveniet ratio EM ad GF <i>(b)</i>.
AB01-PDF0115-body-L032	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Numeris haec ita indicamus: Lineam EC, quam <m>30^p</m> esse patuit, in lineam GF, quae
AB01-PDF0115-body-L033	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<m>58^p\thinspace31′</m> complectitur et sinus est arcus BF, multiplica; exibunt <m>1755^p\thinspace30′</m> (3). Linea GE,
AB01-PDF0115-body-L034	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	quae est cosinus altitudinis, <m>13^p\thinspace17′</m> complectitur (4); quamobrem summa linearum EC et EG,
AB01-PDF0115-body-L035	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	scilicet tota GC, <m>43^p\thinspace17′</m> continet. Si igitur illos [<m>1755^p\thinspace30′</m>] per lineam GC diviserimus, exi-
AB01-PDF0115-body-L036	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bunt <m>40^p\thinspace33′</m> (5), quae est quantitas lineae EM quaesitae, lineae DL aequalis; arcus igitur
AB01-PDF0115-body-L037	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	DB, qui est altitudo cuius azimuth declinatione caret, 42° 32′ complectitur. Quod, Deo volente,
AB01-PDF0115-body-L038	115	26	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	inveniendum erat.
AB01-PDF0115-notes_left-L001	115	26	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(1) Quae sequuntur usque ad « EM ad GF » de-
AB01-PDF0115-notes_left-L002	115	26	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sunt apud Platonem.
AB01-PDF0115-notes_left-L003	115	26	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(2) Codex: « GC ad CM ».
AB01-PDF0115-notes_left-L004	115	26	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(3) Partes in codice 1750.
AB01-PDF0115-notes_right-L001	115	26	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(4) Plato addit: « eo quod est chorda arcus FA ».
AB01-PDF0115-notes_right-L002	115	26	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(5) <m>\text{EM}=\frac{30^p\times58^p31′}{43^p17′}=\frac{1755^p30′}{43^p17′}=\frac{105330′}{2597′}</m>
AB01-PDF0115-notes_right-L003	115	26	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<m>=40^p33′29″.</m>
AB01-PDF0115-margins-L001	115	26	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 38.
AB01-PDF0115-margins-L002	115	26	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	5; 10; 15; 20; 25; 30; 35
AB01-PDF0116-body-L001	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>CAPUT XIII.</center>
AB01-PDF0116-body-L002	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>De cognoscendis ascensionibus signorum quocumque loco per calculum</center>
AB01-PDF0116-body-L003	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>et per tabulas; nec non de aliis operationibus quae per eas fiunt.</center>
AB01-PDF0116-body-L004	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Dicit [auctor]: Signorum ascensiones in circulo aequinoctiali iam supra memoravimus
AB01-PDF0116-body-L005	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	[cap. V]; illic signa per medium Caelum et per horizontem transeunt eadem temporum aequi-
AB01-PDF0116-body-L006	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	noctialium quantitate, qua per medium Caelum omnibus locis Terrae pariter transeunt. Sed
AB01-PDF0116-body-L007	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	in locis a circulo aequinoctiali versus septentriones declivibus, ascensiones in variis horizonti-
AB01-PDF0116-body-L008	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bus inter se differunt; nam in locis latitudine praeditis, scilicet ab aequatore declinantibus,
AB01-PDF0116-body-L009	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ascensiones signorum variant, et maiores aut minores ascensionibus in medio Caelo, idest in
AB01-PDF0116-body-L010	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sphaera recta, fiunt. Si igitur aliquo loco signum maxima sua ascensione recta ascendit, nadir
AB01-PDF0116-body-L011	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	illius signi eodem loco minima ascensione recta ascendit; ita ut quocumque loco occasus signi
AB01-PDF0116-body-L012	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	fiat eadem quantitate qua eius nadir oritur.
AB01-PDF0116-body-L013	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si arcum circuli aequinoctialis, cum datis eclipticae gradibus aliquo loco ascendentem,
AB01-PDF0116-body-L014	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	scire vis, ascensiones rectas eclipticae ab initio Arietis ad gradum datum sume, earumque
AB01-PDF0116-body-L015	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sinum in sinum dimidii incrementi longissimi diei eo loco multiplica; productum per semidia-
AB01-PDF0116-body-L016	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	metrum divide, et quod exibit in arcum converte; arcus est argumentum diversitatis diei in
AB01-PDF0116-body-L017	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	quadrante, ab initio Arietis ad datum gradum. Hoc aliter etiam cognoscere potes: sinum
AB01-PDF0116-body-L018	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	latitudinis loci in sinum declinationis gradus multiplica; productum per cosinum latitudinis
AB01-PDF0116-body-L019	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	loci divide, postea in semidiametrum multiplica et per cosinum declinationis gradus divide;
AB01-PDF0116-body-L020	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	quod exibit in arcum converte: arcus est diversitas diei in quadrante circuli <i>(a)</i>. — Hoc
AB01-PDF0116-body-L021	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	argumentum de temporibus rectarum ascensionum ab initio Arietis ad gradum datum deme,
AB01-PDF0116-body-L022	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	si declinatio gradus est borealis; vel temporibus illis adde, si declinatio est australis. Exibunt
AB01-PDF0116-body-L023	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ascensiones ab initio Arietis ad gradum datum, eo Terrae loco. — Scias autem ascensiones
AB01-PDF0116-body-L024	116	27	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Piscium ut Arietis esse, Virginis ut Librae, Aquarii ut Tauri, Capricorni ut Geminorum, Sagit-
